,original,gemini_translation
220,"Wookiee: Freyyr is returned to us! The madness of Chuundar will be undone. It is a great day, and I'm told it is becasue of you, <FullName>.
Wookiee: And you, Zaalbar, you fought for us even when shunned. All of Rwookrrorro is grateful, and also shamed for the way you were treated.
Zaalbar: I am proud of today. Yesterday is forgotten.
Player: I need to ask you some questions.
Wookiee: I will answer if I can.","Wookiee: ফ্রেইর আমাদের মাঝে ফিরে এসেছেন! চুন্দারের পাগলামি দূর হবে। আজ এক মহৎ দিন, এবং আমাকে বলা হয়েছে এটা তোমার জন্য হয়েছে, <FullName>।
Wookiee: আর তুমি, জালবার, তুমি আমাদের জন্য লড়াই করেছো এমনকি যখন তোমাকে ত্যাগ করা হয়েছিল। পুরো রুউক্‌রারো কৃতজ্ঞ, এবং লজ্জিতও যে তোমার সাথে কেমন ব্যবহার করা হয়েছে।
Zaalbar: আমি আজকের জন্য গর্বিত। গতকাল ভুলে গেছি।
Player: আমার কিছু প্রশ্ন করার আছে।
Wookiee: আমি পারলে উত্তর দেব।
"
221,"Yuthura Ban: Ahhh. How very clever of him. Normally you would face some other student in the tomb, preferably one of the failed ones.
Yuthura Ban: Obviously Uthar has decided to get rid of me. But why...? Did you say something to him?
Player: Yes, I did.
Yuthura Ban: What?! You fool! While I respect your attempt to play both sides of the fence, you are playing a dangerous game.
Yuthura Ban: If you think Uthar will truly be so grateful to you for double-crossing me, think again. Your only chance lies with me.","ইউথুরা বান: আহ। লোকটা বেশ চালাক তো। সাধারণত সমাধিতে তোমার অন্য কোনো ছাত্রের सामना করার কথা, বিশেষ করে যারা ব্যর্থ হয়েছে তাদের মধ্যে থেকে কাউকে।
ইউথুরা বান: স্পষ্টতই উথার আমাকে সরিয়ে দিতে চাইছে। কিন্তু কেন...? তুমি কি তাকে কিছু বলেছ?
প্লেয়ার: হ্যাঁ, বলেছি।
ইউথুরা বান: কী?! বোকা কোথাকার! আমি তোমার উভয় দিকে খেলার চেষ্টাকে সম্মান করি, কিন্তু তুমি একটা বিপজ্জনক খেলা খেলছ।
ইউথুরা বান: যদি তুমি ভাবো উথার আমাকে বিশ্বাসঘাতকতা করার জন্য তোমার প্রতি কৃতজ্ঞ থাকবে, তবে ভুল ভাবছ। তোমার একমাত্র সুযোগ আমার সাথেই আছে।
"
222,"Lurze Kesh: Wait a minute... don't you work for Davik? Just how is it you happen to be flying the Ebon Hawk, anyway?
Player: Davik's dead, I presume. I stole the Ebon Hawk from him.
Lurze Kesh: Well, when a planet explodes, you've got to expect a few changes. Davik's dead, hey? Maybe you can still help me with something.
Lurze Kesh: We had arranged for several kilograms of spice to be shipped to us here aboard the Ebon Hawk. Perhaps Davik left it on board?
Lurze Kesh: I suspect if it is, it would be in the container we gave him. Locked and requiring a code. Might you have seen such a thing, human?","লুর্জ কেশ: এক মিনিট দাঁড়াও... তুমি না ডেভিকের জন্য কাজ করতে? তা তুমি কী করে ইবোন হক চালাচ্ছো, শুনি?
প্লেয়ার: ডেভিক মরে গেছে, তাই ধরে নাও। আমি ওর থেকে ইবোন হক চুরি করেছি।
লুর্জ কেশ: যখন একটা গ্রহ বিস্ফোরিত হয়, তখন কিছু পরিবর্তন তো হবেই। ডেভিক মারা গেছে, হ্যাঁ? তাহলে হয়তো তুমি এখনও আমাকে কিছু সাহায্য করতে পারো।
লুর্জ কেশ: আমরা কয়েক কিলোগ্রাম স্পাইস ইবোন হকে করে এখানে পাঠানোর ব্যবস্থা করেছিলাম। সম্ভবত ডেভিক ওটা জাহাজে রেখে গেছে?
লুর্জ কেশ: আমার সন্দেহ, যদি থাকে, তাহলে ওটা সেই কন্টেইনারে থাকবে যেটা আমরা ওকে দিয়েছিলাম। তালা দেওয়া এবং কোড লাগবে। তুমি কি সেরকম কিছু দেখেছো, মানুষ?
"
223,"Player: Whoa, guess I touched a nerve there, huh?
Bastila: Touched a nerve, no. Getting on my nerves, most definitely. I suppose this is what you men consider being witty. *sigh*
Bastila: Now, are you going to answer my questions? Or would you rather just keep annoying me?
Player: Okay, I'll answer a few questions.
Bastila: Don't worry, these are simple questions. Nothing too intrusive. First, what kind of background do you have?","খেলোয়াড়: ওহ, মনে হচ্ছে আমি একটা দুর্বল জায়গায় আঘাত করেছি, তাই না?
বাস্তিলা: দুর্বল জায়গায় আঘাত করা, না। আমার নার্ভের উপর চাপ সৃষ্টি করা, অবশ্যই। আমি মনে করি এটাই তোমরা পুরুষরা মজার কথা বলে মনে করো। *দীর্ঘশ্বাস*
বাস্তিলা: এখন, তুমি কি আমার প্রশ্নের উত্তর দেবে? নাকি শুধু আমাকে বিরক্ত করতে থাকবে?
খেলোয়াড়: ঠিক আছে, আমি কয়েকটা প্রশ্নের উত্তর দেব।
বাস্তিলা: চিন্তা করো না, এগুলো সাধারণ প্রশ্ন। খুব বেশি ব্যক্তিগত কিছু নয়। প্রথমে, তোমার কী ধরনের পটভূমি আছে?
"
224,"Matrik: I've already thought of that. I even came up with a plan of how to do it. But I can't pull it off while I'm holed up in here.
Player: Tell me your plan and I might help you out.
Matrik: The trick is getting Davik to buy it when there's no body found at the scene. If it looks like I died in a massive explosion, he won't be suspicious when my corpse never turns up.
Matrik: If I had an accomplice go back and tell Davik that they were the one who set off the explosion to eliminate me, I think I'd be home free.
Matrik: I have some demolitions experience from my own days in the Exchange so I could set it all up. But I'd need to get my hands on a permacrete detonator.","ম্যাট্রিক: আমি ইতিমধ্যেই সেটা ভেবেছি। এমনকি কিভাবে এটা করতে হয় তার একটা পরিকল্পনাও তৈরি করেছি। কিন্তু এখানে বন্দী অবস্থায় আমি এটা করতে পারব না।
প্লেয়ার: তোমার পরিকল্পনাটা বলো, আমি হয়তো তোমাকে সাহায্য করতে পারি।
ম্যাট্রিক: আসল কথা হল, ঘটনাস্থলে কোনো মৃতদেহ না পাওয়া গেলে ডেভিককে বিশ্বাস করানো। যদি এমন দেখায় যে আমি একটা বিশাল বিস্ফোরণে মারা গেছি, তাহলে আমার মৃতদেহ খুঁজে না পেলে সে সন্দেহ করবে না।
ম্যাট্রিক: যদি আমার কোনো সহযোগী ফিরে গিয়ে ডেভিককে বলে যে তারাই আমাকে মারার জন্য বিস্ফোরণ ঘটিয়েছে, তাহলে আমি মুক্তি পাবো।
ম্যাট্রিক: এক্সচেঞ্জে আমার নিজের দিনগুলোতে বিস্ফোরকের কিছু অভিজ্ঞতা আছে, তাই আমি সব ব্যবস্থা করতে পারব। কিন্তু আমার একটা পারমাক্রিট ডেটোনেটর দরকার।
"
225,"Intelligence Officer: So you're the one Roland has got to help us interrogate this prisoner. I hope your Jedi powers will come in useful, this one has been most resistant.
Intelligence Officer: He's a Sith spy we picked up a little while ago snooping around outside trying to get in. We thought he was suspicious and brought him inside when the Selkath weren't looking.
Intelligence Officer: But it seems the Sith have done a pretty good job of conditioning this guy, and we haven't been able to break him yet.
Player: What did they do to him?
Intelligence Officer: The Sith protect their really important spies with some sort of mental Force feedback system. They can turn their minds in on themselves so Force compulsions won't affect them.","গোয়েন্দা কর্মকর্তা: তাহলে আপনিই সেই ব্যক্তি যাকে রোলান্ড এই বন্দীকে জিজ্ঞাসাবাদ করতে সাহায্য করার জন্য নিয়ে এসেছেন। আশা করি আপনার জেডি ক্ষমতা কাজে লাগবে, এই লোকটি খুবই প্রতিরোধী।
গোয়েন্দা কর্মকর্তা: এই হল একজন সিথ গুপ্তচর, যাকে আমরা কিছুক্ষণ আগে বাইরে ঘোরাঘুরি করতে দেখেছিলাম, ভেতরে ঢোকার চেষ্টা করছিল। আমাদের সন্দেহ হয়েছিল এবং সেলকাথদের অগোচরে আমরা তাকে ভেতরে নিয়ে আসি।
গোয়েন্দা কর্মকর্তা: কিন্তু মনে হচ্ছে সিথরা এই লোকটিকে বেশ ভালোভাবে কন্ডিশনিং করেছে, এবং আমরা এখনও তাকে ভাঙতে পারিনি।
খেলোয়াড়: তারা তার সাথে কী করেছে?
গোয়েন্দা কর্মকর্তা: সিথরা তাদের গুরুত্বপূর্ণ গুপ্তচরদের একটি মানসিক ফোর্স ফিডব্যাক সিস্টেম দিয়ে রক্ষা করে। তারা তাদের মনকে নিজেদের দিকে ঘুরিয়ে দিতে পারে, তাই ফোর্স বাধ্যবাধকতা তাদের প্রভাবিত করবে না।
"
226,"Player: And I am Darth Revan! You will listen to me, Chuundar.
Chuundar: You expect me to believe that, <FullName>? Even here on Kashyyyk we have heard the tale of how the Lord of the Sith was killed by the Jedi.
Player: [Persuade] I wasn't killed, I was only captured. Now Revan has returned - and you don't want to get on my bad side!
Chuundar: [Success] There is something strange about you... a darkness I can smell in your scent. Maybe you are one of the Sith. Maybe you are even Darth Revan, as you claim.
Chuundar: But what do I care about Sith and Jedi? Czerka are the only outsiders here on Kashyyyk. And the mighty Chuundar does not bow down, even to them!","খেলোয়াড়: এবং আমি ডার্থ রেভান! চুন্ডার, তুমি আমার কথা শুনবে।
চুন্ডার: আমি এটা বিশ্বাস করব, তুমি ভাবছ? এমনকি কাশিয়িকের এখানেও আমরা শুনেছি কিভাবে লর্ড অফ সিথকে জেডি হত্যা করেছে।
খেলোয়াড়: [বোঝানো] আমাকে হত্যা করা হয়নি, আমি কেবল বন্দী হয়েছিলাম। এখন রেভান ফিরে এসেছে - এবং তুমি আমার বিরাগভাজন হতে চাইবে না!
চুন্ডার: [সফল] তোমার মধ্যে কিছু অদ্ভুত ব্যাপার আছে... একটা অন্ধকার যা আমি তোমার গন্ধে পাচ্ছি। সম্ভবত তুমি সিথদের একজন। সম্ভবত তুমি এমনকি ডার্থ রেভান, যেমনটা তুমি দাবি করছ।
চুন্ডার: কিন্তু সিথ আর জেডিদের নিয়ে আমি কী করব? এখানে কাশিয়িকে সেরকা হল একমাত্র বহিরাগত। আর পরাক্রমশালী চুন্ডার মাথা নত করে না, এমনকি তাদের কাছেও না!
"
227,"Canderous: I still remember that final battle in the skies above Malachor V. The two fleets filling the space around it, outshining the stars...
Player: But you eventually lost.
Canderous: Yeah, we lost. But there is no shame in it. We lost to the greatest single warrior the Republic has ever known.
Canderous: It was not your ships or your men or your vaunted 'fight for freedom' that won this, the final battle of the war.
Canderous: It was by the actions of one person, the Jedi Revan, that you prevailed.","ক্যান্ডেরাস: মালাকোর V-এর আকাশে সেই শেষ যুদ্ধের কথা আমার এখনও মনে আছে। দুটি নৌবহর তার চারপাশে স্থান পূরণ করে, তারাদেরও ছাড়িয়ে যাচ্ছিল...
প্লেয়ার: কিন্তু শেষ পর্যন্ত তোমরা হেরে গিয়েছিলে।
ক্যান্ডেরাস: হ্যাঁ, আমরা হেরেছিলাম। কিন্তু এতে লজ্জার কিছু নেই। আমরা প্রজাতন্ত্রের সর্বশ্রেষ্ঠ যোদ্ধার কাছে হেরেছিলাম।
ক্যান্ডেরাস: এটা তোমাদের জাহাজ বা তোমাদের সৈন্য বা তোমাদের 'স্বাধীনতার জন্য লড়াই' ছিল না যা এই যুদ্ধে, যুদ্ধের শেষ যুদ্ধে জিতেছিল।
ক্যান্ডেরাস: এটা একজন ব্যক্তির কাজের দ্বারা হয়েছিল, জেডি রেভান, যার কারণে তোমরা জয়ী হয়েছিলে।
"
228,"Player: My loyalty is as true as Carth's!
Saul Karath: It is time to put your loyalty to the test. I doubt torturing you will gain me your true cooperation. Your will is too strong to be broken that way.
Saul Karath: However, even the strongest of heroes has trouble watching those they care about suffering.
Saul Karath: The interrogation will begin now. Each time you refuse to answer or give me a false answer, Bastila will suffer.
Player: Don't hurt her, I beg you.","খেলোয়াড়: কার্থের মতো আমার আনুগত্যও খাঁটি!
সউল কারাথ: তোমার আনুগত্য পরীক্ষার সময় এসেছে। আমার সন্দেহ হয় তোমাকে নির্যাতন করে আমি তোমার সত্যিকারের সহযোগিতা পাব। তোমার ইচ্ছাশক্তি এতটাই প্রবল যে সেভাবে ভাঙা যাবে না।
সউল কারাথ: তবে, এমনকি সবচেয়ে শক্তিশালী বীরেরও তাদের প্রিয়জনদের কষ্ট পেতে দেখলে কষ্ট হয়।
সউল কারাথ: জিজ্ঞাসাবাদ এখনই শুরু হবে। প্রতিবার তুমি উত্তর দিতে অস্বীকার করলে বা আমাকে ভুল উত্তর দিলে, বাস্তিলা কষ্ট পাবে।
খেলোয়াড়: ওকে আঘাত কোরো না, আমি ভিক্ষা চাইছি।
"
229,"Player: Why were you out here?
Rickard Lusoff: I told ya already, didn't I? Was hunting some iriaz. Haven't seen many in the area recently, what with those kath hounds acting up, but they're still around.
Rickard Lusoff: Was in my blind a little south of here when I spotted one, like I said before. I shot and POW!, it went down. But when I come over here, there's Handon standing over the body and the iriaz was gone!
Rickard Lusoff: Now, I didn't have nothing to do with this, so can I go now?
Player: Not just yet.","খেলোয়াড়: তুমি এখানে কী করছিলে?
রিকার্ড লুসফ: আমি তো আগেই বলেছি, তাই না? কিছু ইরিয়াজ শিকার করছিলাম। আশেপাশে আজকাল বেশি দেখা যায় না, ওই ক্যাথ হাউন্ডগুলোর জ্বালায়, তবে আছে এখনও।
রিকার্ড লুসফ: এখান থেকে একটু দক্ষিণে আমার আস্তানায় ছিলাম, যখন একটাকে দেখতে পেলাম, যেমন আগে বললাম। আমি গুলি করলাম আর ধুম!, ওটা পড়ে গেল। কিন্তু যখন আমি এখানে এলাম, দেখলাম হ্যান্ডন মৃতদেহের ওপর দাঁড়িয়ে আছে আর ইরিয়াজটা গায়েব!
রিকার্ড লুসফ: আমার এর সাথে কোনো সম্পর্ক নেই, এবার কি আমি যেতে পারি?
খেলোয়াড়: এখনো না।
"
230,"HK-47: Answer: No, master. You never did make me privy to any of the Star Forge's secrets.
Player: What can you tell me of Malak?
HK-47: Commentary: Your former pupil is efficient and brutal, even for an organic. I rather liked him when you first introduced me to him.
HK-47: If I had known what he would do to you, master, I would have gladly removed his entrails right then!
Player: So... why the 'meatbag' references?","এইচকে-৪৭: উত্তর: না, মালিক। আপনি স্টার ফোর্জের কোনো গোপন তথ্য আমাকে জানাননি।
প্লেয়ার: মালাক সম্পর্কে তুমি কী জানো?
এইচকে-৪৭: মন্তব্য: আপনার প্রাক্তন ছাত্র দক্ষ এবং নৃশংস, এমনকি জৈব প্রাণীদের মধ্যেও। আপনি যখন প্রথম আমার সাথে তার পরিচয় করিয়েছিলেন, তখন তাকে আমার বেশ ভালো লেগেছিল।
এইচকে-৪৭: যদি আমি জানতাম সে আপনার সাথে কী করবে, মালিক, আমি তখনই আনন্দের সাথে তার নাড়িভুঁড়ি বের করে ফেলতাম!
প্লেয়ার: তাহলে... কেন এই 'মাংসের থলে' সম্বোধন?
"
231,"Judge Naleshekan: I find that highly unlikely, Arbiter. The Sith have no need of such deception. The facts speak clear.
Judge Jhosa: But the Sith have been known for violence, deception, and murder before.
Judge Shelkar: That is also true. Is there another point you would make?
Player: My arguments are complete.
Judge Shelkar: Then the court will now deliberate amongst ourselves.","বিচারক নালেশেকান: আমি এটা খুবই অসম্ভব মনে করি, আর্বিটার। সিথদের এই ধরনের প্রতারণার কোনো প্রয়োজন নেই। ঘটনাগুলো স্পষ্ট কথা বলে।
বিচারক ঝোসা: কিন্তু সিথরা এর আগেও সহিংসতা, প্রতারণা এবং হত্যার জন্য পরিচিত।
বিচারক শেলকার: এটাও সত্যি। আপনার কি অন্য কিছু বলার আছে?
প্লেয়ার: আমার যুক্তি এখানেই শেষ।
বিচারক শেলকার: তাহলে আদালত এখন নিজেদের মধ্যে আলোচনা করবে।
"
232,"Republic Soldier: Yeah, what do you...? Oh, I apologize Master Jedi, I should not have been rude.
Player: It is alright.
Republic Soldier: No really, I should apologize. I should try to control myself... as you Jedi do.
Republic Soldier: Is there anything I can help you with?
Player: Why do the Sith upset you so much?","প্রজাতন্ত্রী সৈনিক: হ্যাঁ, আপনি কি...? ওহ, আমি দুঃখিত মাস্টার জেডি, আমার অভদ্র হওয়া উচিত হয়নি।
খেলোয়াড়: ঠিক আছে।
প্রজাতন্ত্রী সৈনিক: না সত্যিই, আমার ক্ষমা চাওয়া উচিত। আমার নিজেকে নিয়ন্ত্রণ করা উচিত... যেমন আপনারা জেডিরা করেন।
প্রজাতন্ত্রী সৈনিক: আমি আপনাকে কোনোভাবে সাহায্য করতে পারি?
খেলোয়াড়: সিথরা কেন আপনাকে এত upset করে?
"
233,"Player: Are there any pro racers here?
Motta the Hutt: There aren't a lot of pro racers *anywhere* with Taris gone. I'm going to try and build up one or two of my own.
Motta the Hutt: But, I suppose there are a couple of pros here. Some ""has-been"" and ""never-were"" types. That sort of thing.
Motta the Hutt: Zoriis Bafka is the best of the lot, outside my local champ Nico. Most racers in her league never stop here.
Player: Let's go back to my other questions.","খেলোয়াড়: এখানে কি কোনো পেশাদার রেসার আছে?
মোটা দ্য হাট: তারিস ধ্বংস হওয়ার পরে এখন আর *কোথাও* বেশি পেশাদার রেসার নেই। আমি চেষ্টা করছি আমার নিজের এক-দুজনকে তৈরি করতে।
মোটা দ্য হাট: তবে, আমার মনে হয় এখানে দুয়েকজন পেশাদার আছে। কিছু ""পুরোনো মাল"" আর ""কখনোই কিছু হবে না"" মার্কা লোক। এই ধরণের আর কি।
মোটা দ্য হাট: আমার স্থানীয় চ্যাম্পিয়ন নিকোকে বাদ দিলে, এখানকার সেরা রেসার হল জোরিস বাফকা। ওর সমমানের রেসাররা সাধারণত এখানে আসে না।
খেলোয়াড়: চলো আমার আগের প্রশ্নগুলোতে ফিরে যাই।
"
234,"Carth: Why did you do that?! It's not like we're badly in need of credits, for crying out loud.
Bastila: This is beneath even you, stealing from a helpless woman. How could you?!
Juhani: You should not act this way. You are treading a dangerous path I fear.
Jolee: My, my. You should be proud of yourself, outwitting her like that.
Cand: Back off, old man. I thought you were the non-involved type, remember?","কার্থ: তুমি এটা করলে কেন?! এমন তো নয় যে আমাদের খুব টাকার দরকার পরেছে, কান্না পাচ্ছে আমার।
বাস্টিলা: এটা তোমার মতো মানুষের থেকেও নিচু কাজ, একজন অসহায় মহিলার থেকে চুরি করা। তুমি এটা কিভাবে পারলে?!
জুহানি: তোমার এভাবে কাজ করা উচিত না। আমি ভয় পাচ্ছি তুমি একটি বিপজ্জনক পথে চলছ।
জোlee: বাহ, বাহ। তোমার নিজের ওপর গর্ব হওয়া উচিত, এভাবে তাকে বোকা বানিয়েছো।
ক্যান্ড: সরে দাঁড়াও, বুড়ো। আমি ভেবেছিলাম তুমি কোনো ঝামেলায় জড়াও না, মনে আছে তো?
"
235,"Sarna: Okay, you've got a deal. The trick is to get you the uniforms without the Sith knowing I gave them to you. But I've got a plan.
Sarna: I'm going to a party with some of the other Sith soldiers tonight. You show up and I'll make sure everyone else gets good and drunk. When we pass out you can take our uniforms.
Player: Won't you get in trouble if I steal your uniform?
Sarna: I'll probably get a reprimand for not locking it up, but that's about it. Then, in another month I'll resign and retire with all those credits you gave me.
Sarna: Here - I'll add the address of the party to your datapad. Show up there later. To be on the safe side we shouldn't speak again before or after the party.","সার্না: ঠিক আছে, আপনার সাথে চুক্তি হলো। আসল কথা হল, সিথদের না জানিয়ে আপনাকে ইউনিফর্মগুলো দিতে হবে। কিন্তু আমার একটা পরিকল্পনা আছে।
সার্না: আজ রাতে আমি অন্য কিছু সিথ সৈন্যদের সাথে একটা পার্টিতে যাচ্ছি। আপনি সেখানে আসবেন এবং আমি নিশ্চিত করব যে সবাই যেন ভালোভাবে মাতাল হয়। যখন আমরা বেহুঁশ হয়ে যাব, তখন আপনি আমাদের ইউনিফর্ম নিতে পারবেন।
খেলোয়াড়: আমি আপনার ইউনিফর্ম চুরি করলে আপনি কি সমস্যায় পড়বেন না?
সার্না: সম্ভবত আমাকে এটা তালাবদ্ধ না রাখার জন্য তিরস্কার করা হবে, তবে এটাই। তারপর, আর এক মাস পর আমি পদত্যাগ করব এবং আপনি আমাকে যে ক্রেডিটগুলো দিয়েছেন, সেগুলো নিয়ে অবসর নেব।
সার্না: এই নিন - আমি পার্টির ঠিকানা আপনার ডাটাপ্যাডে যোগ করে দিচ্ছি। পরে সেখানে আসবেন। নিরাপদ থাকার জন্য পার্টি আগে বা পরে আমাদের আর কথা বলা উচিত না।
"
236,"Player: Is there no cure?
Zelka021: There is no antidote for the disease, though I heard the Republic scientists at the military base here on Taris were close to perfecting a cure. Then the Sith arrived.
Zelka021: They overran the military base and now they refuse to allow anyone access to the laboratories inside. The Sith are keeping all the serum for the patrols they send into the Undercity.
Zelka021: If I could just get my hands on a sample of that serum the rakghoul disease could be wiped from the face of Taris forever. But I don't see how that's going to happen.
Player: Maybe I could find a way to get my hands on that serum for you.","খেলোয়াড়: কোনো উপায় নেই?
জেলকা০২১: এই রোগের কোনো প্রতিষেধক নেই, যদিও শুনেছি টারিসের সামরিক ঘাঁটিতে প্রজাতন্ত্রের বিজ্ঞানীরা একটি নিরাময় তৈরি করার খুব কাছাকাছি ছিলেন। তারপর সিথরা এসে পৌঁছায়।
জেলকা০২১: তারা সামরিক ঘাঁটি দখল করে নিয়েছে এবং এখন তারা ভেতরের গবেষণাগারগুলোতে কাউকে ঢুকতে দিচ্ছে না। সিথরা আন্ডারসিটিতে যে টহল দল পাঠায়, তাদের জন্য সমস্ত সিরাম রেখে দিচ্ছে।
জেলকা০২১: যদি আমি কোনোভাবে সেই সিরামের একটি নমুনা হাতে পেতাম, তাহলে রাক্ষগুল রোগকে টারিসের মাটি থেকে চিরতরে মুছে ফেলা যেত। কিন্তু আমি বুঝতে পারছি না সেটা কীভাবে সম্ভব।
খেলোয়াড়: হয়তো আমি তোমার জন্য সেই সিরাম জোগাড় করার একটা উপায় বের করতে পারি।
"
237,"Conversation owner: But the Genoharadan did not disband. Instead, we vanished into the darkness. Now we carry on our work from the deepest shadows, dispatching the enemies of those who hire us.
Player: Tell me more about the Genoharadan.
Conversation owner: In the first few centuries after Xim was overthrown, the Genoharadan were nothing but hired killers. We were a mere tool to be used by those who were rich and politically ambitious
Conversation owner: But slowly the guild evolved. We began to shape and alter events through our actions. We ceased to be a servant of the political elite; we became a powerful faction in our own right.
Conversation owner: The organizaton of the guild itself also changed at this point. Instead of a single guildmaster, it was decided there would be four Overseers to guide and lead the Genoharadan.","কথোপকথনের মালিক: কিন্তু জেনোহারাদান ভেঙে যায়নি। বরং, আমরা অন্ধকারে মিলিয়ে গেছি। এখন আমরা গভীর ছায়া থেকে আমাদের কাজ চালিয়ে যাচ্ছি, যারা আমাদের ভাড়া করে তাদের শত্রুদের শেষ করে দিচ্ছি।
খেলোয়াড়: জেনোহারাদান সম্পর্কে আমাকে আরও বলুন।
কথোপকথনের মালিক: জিমকে উৎখাত করার পরের প্রথম কয়েক শতাব্দীতে, জেনোহারাদান ছিল ভাড়াটে খুনি ছাড়া আর কিছুই না। আমরা ছিলাম শুধুমাত্র একটি হাতিয়ার, যা ধনী এবং রাজনৈতিকভাবে উচ্চাকাঙ্ক্ষী লোকেদের দ্বারা ব্যবহৃত হত।
কথোপকথনের মালিক: কিন্তু ধীরে ধীরে গিল্ডের বিবর্তন ঘটেছে। আমরা আমাদের কাজের মাধ্যমে ঘটনাকে রূপ দিতে এবং পরিবর্তন করতে শুরু করি। আমরা রাজনৈতিক অভিজাতদের ভৃত্য থাকা বন্ধ করে দিয়েছি; আমরা নিজেরাই একটি শক্তিশালী দল হয়ে উঠেছি।
কথোপকথনের মালিক: এই সময়ে গিল্ডের সংগঠনও পরিবর্তিত হয়। একজন গিল্ড মাস্টারের পরিবর্তে, সিদ্ধান্ত নেওয়া হয়েছিল যে জেনোহারাদানকে পরিচালনা ও নেতৃত্ব দেওয়ার জন্য চারজন ওভারসিয়ার থাকবে।
"
238,"Uthar Wynn: So you return to us with the lightsaber in hand, as I knew you would.
Yuthura Ban: The Force has served you well.
Uthar Wynn: You took a great risk in acquiring the artifact. You used your mind and your power... no peaceful meditation, no pacifism.
Uthar Wynn: Sometimes you must fight in order to achieve. This gives you your passion, this makes you stronger. This is what makes you superior.
Uthar Wynn: That is the lesson we teach with that part of the final test. Do you understand?","উথার উইন: তাহলে তুমি আমাদের কাছে লাইটসaber হাতে ফিরে এসেছো, যেমনটা আমি জানতাম।
ইউথুরা ব্যান: ফোর্স তোমার সহায় হয়েছে।
উথার উইন: এই নিদর্শনটি অর্জনের জন্য তুমি বিরাট ঝুঁকি নিয়েছিলে। তুমি তোমার মন ও শক্তি ব্যবহার করেছো... কোনো শান্তিপূর্ণ ধ্যান নয়, কোনো অহিংসা নয়।
উথার উইন: কখনো কখনো অর্জনের জন্য যুদ্ধ করতে হয়। এটাই তোমাকে তোমার আবেগ দেয়, এটাই তোমাকে শক্তিশালী করে। এটাই তোমাকে শ্রেষ্ঠ করে তোলে।
উথার উইন: চূড়ান্ত পরীক্ষার সেই অংশে আমরা এই শিক্ষাই দিই। বুঝতে পারছো তো?
"
239,"Player: Alright. Let's begin.
Rogue Assassin Droid: Very good. What would you like to shut down first?
Player: Cognitive Systems
Rogue Assassin Droid: (zzzt!) All systems reset. I am sorry; that is not correct. If you do not re-intialize shut down immediately, I will become violent. Please accept my apologies.
Player: [Repair] Try to re-initialize the shut down sequence.","খেলোয়াড়: ঠিক আছে। শুরু করা যাক।
বদমাশ গুপ্তঘাতক ড্রয়েড: খুবই ভালো। প্রথমে আপনি কী বন্ধ করতে চান?
খেলোয়াড়: কগনিটিভ সিস্টেম।
বদমাশ গুপ্তঘাতক ড্রয়েড: (ঝট!) সমস্ত সিস্টেম রিসেট হয়ে গেছে। আমি দুঃখিত; এটা সঠিক নয়। আপনি যদি অবিলম্বে শাট ডাউন পুনরায় শুরু না করেন, আমি হিংস্র হয়ে উঠব। দয়া করে আমার ক্ষমা গ্রহণ করুন।
খেলোয়াড়: [মেরামত] শাট ডাউন সিকোয়েন্স পুনরায় শুরু করার চেষ্টা করুন।
"
240,"Dayso Cooh: I suppose you could take them off of the warrior raiders in the Dune Sea, but there's no way I'd survive anything like that.
Dayso Cooh: Plus you would have to explain why you killed their warriors if you are trying to make peace... but I suppose there is no other way.
Player: Maybe I'll look into it.
Dayso Cooh: Sure, that's what Czerka Corporation keeps saying, and then they just start shooting again. The fighting won't stop until they are all dead.
Dayso Cooh: Or until the Czerka leave. The one is as likely as the other with the way things are going. Bah, what do I know.","ডেসো কুহ: আমার মনে হয় আপনি বালিয়াড়ি সাগরের যোদ্ধা হানাদারদের কাছ থেকে ওগুলো নিতে পারেন, তবে সেরকম কিছু থেকে বেঁচে থাকার সাধ্য আমার নেই।
ডেসো কুহ: তাছাড়া আপনি যদি শান্তি স্থাপনের চেষ্টা করেন, তাহলে কেন তাদের যোদ্ধাদের হত্যা করেছেন, তার ব্যাখ্যাও আপনাকে দিতে হবে... তবে আমার মনে হয় অন্য কোনো উপায়ও নেই।
প্লেয়ার: সম্ভবত আমি এটা খতিয়ে দেখব।
ডেসো কুহ: হ্যাঁ, অবশ্যই। Czerka কর্পোরেশনও একই কথা বলে, এবং তারপর তারা আবার গুলি করতে শুরু করে। যতক্ষণ না তারা সবাই মারা যায়, ততক্ষণ এই লড়াই থামবে না।
ডেসো কুহ: অথবা যতক্ষণ না Czerka এখান থেকে চলে যায়। পরিস্থিতি যা, তাতে দুটোর মধ্যে একটা ঘটাও যা, না ঘটাও তা-ই। বাহ, আমি আর কী জানি।
"
