,original,gemini_translation
216,"Admiral Saul Karath: Lord Malak, the Star Forge is operating at 200% capacity - far beyond our expectations.
Darth Malak: I am more interested in the young Jedi Bastila and her Battle Meditation. Have you learned how she escaped the destruction of Taris?
Admiral Saul Karath: She was aided by Carth Onasi, a decorated war hero of the Republic and a legendary soldier. During the Mandalore Wars he was honored many times for his bravery.
Darth Malak: You know this man?
Admiral Saul Karath: Yes, Lord Malak. He served under me when I still followed the Republic. You could say I was his mentor.","Đô Đốc Saul Karath: Chúa tể Malak, Lò Rèn Ngôi Sao đang hoạt động vượt quá 200% công suất - vượt xa cả mong đợi của chúng ta.

Darth Malak: Ta quan tâm đến Jedi trẻ tuổi Bastila và Thiền Định Chiến Trận của ả hơn. Ngươi đã biết ả trốn thoát khỏi sự hủy diệt của Taris như thế nào chưa?

Đô Đốc Saul Karath: Ả được giúp đỡ bởi Carth Onasi, một anh hùng chiến tranh được ca ngợi của Cộng Hòa và một chiến binh huyền thoại. Trong Chiến Tranh Mandalore, hắn đã nhiều lần được vinh danh vì lòng dũng cảm.

Darth Malak: Ngươi biết kẻ này?

Đô Đốc Saul Karath: Thưa Chúa tể Malak, có. Hắn từng phục vụ dưới quyền ta khi ta còn trung thành với Cộng Hòa. Có thể nói ta là người dẫn dắt hắn.
"
217,"Player: Why not just let me die?
Bastila: The Jedi hold all life sacred, even that of a Sith Lord. I could not just let you die, Revan. Not if it was possible to save you.
DarthMalak400: Bastila hides the truth behind noble words, Revan! The Jedi needed the memories buried deep in your wounded mind; there was no other way to bring them out. They had to keep you alive!
Player: But why program me with another identity?
Bastila: We couldn't simply restore your true identity; Revan was too dangerous. But locked inside your mind was information the Republic needed: the secrets of the Star Forge.","Người chơi: Sao không để ta chết luôn đi?
Bastila: Jedi coi trọng mọi sinh mạng, kể cả Sith Lord. Ta không thể để ngươi chết được, Revan. Không nếu còn cơ hội cứu sống ngươi.
Darth Malak: Bastila che giấu sự thật sau những lời lẽ cao đẹp đó, Revan! Jedi cần những ký ức chôn sâu trong tâm trí bị thương của ngươi; không còn cách nào khác để moi chúng ra. Bọn chúng phải giữ ngươi sống!
Người chơi: Nhưng tại sao lại cấy cho ta một thân phận khác?
Bastila: Chúng ta không thể đơn giản khôi phục lại thân phận thật của ngươi; Revan quá nguy hiểm. Nhưng ẩn sâu trong tâm trí ngươi là thông tin mà Cộng hòa cần: bí mật về Star Forge.
"
218,"Rakatan Hologram: The time has come for you to atone for your past crimes, Revan. But the task ahead will be difficult. Those you call dark Jedi - followers of your old apprentice - now dwell within the Temple.
Player: There's dark Jedi inside the Temple? How did they get in there?
Rakatan Hologram: The last time you and Malak entered the Temple you must have found the controls to raise and lower the shields. Those inside can lower the barrier to allow other Force users to enter and exit the Temple.
Rakatan Hologram: But they will not be able to prevent us from using the ritual to gain you access. Once inside, however, we can do nothing to help you.
Rakatan Hologram: Go to the Temple now. We will meet you there once the ritual has been prepared. Remember: in accordance with ancient Rakata tradition you must enter the Temple alone.","Hologram Rakata: Thời khắc искупление tội lỗi trong quá khứ của ngươi đã đến, Revan. Nhưng nhiệm vụ phía trước sẽ vô cùng gian nan. Những kẻ mà ngươi gọi là Jedi bóng tối - последователи của tên đệ tử cũ của ngươi - hiện đang заселены bên trong Ngôi Đền.

Người chơi: Có Jedi bóng tối bên trong Ngôi Đền sao? Bọn chúng vào bằng cách nào?

Hologram Rakata: Lần cuối cùng ngươi và Malak tiến vào Ngôi Đền, hẳn là ngươi đã tìm thấy bảng điều khiển để nâng lên và hạ xuống lá chắn. Những kẻ bên trong có thể hạ rào chắn để cho phép những người sử dụng Thần Lực khác tiến vào và rời khỏi Ngôi Đền.

Hologram Rakata: Nhưng chúng sẽ không thể ngăn cản chúng ta sử dụng nghi lễ để giúp ngươi tiếp cận. Tuy nhiên, một khi đã vào bên trong, chúng ta sẽ không thể giúp gì cho ngươi nữa.

Hologram Rakata: Hãy đến Ngôi Đền ngay bây giờ. Chúng ta sẽ gặp ngươi ở đó sau khi nghi lễ đã được chuẩn bị xong. Hãy nhớ: theo truyền thống Rakata cổ xưa, ngươi phải tiến vào Ngôi Đền một mình.
"
219,"HK-47: Answer: You may attempt to restore portions of my deleted memory, master, but some skill at repair is required.
HK-47: The deeper functions of my core memory, however, would still be unadvisable to tamper with.
HK-47: Conjecture: It is possible that some external stimulus might result in the memory core being reactivated... but I am unaware of any program existence to do so.
Player: So you're saying that your memory might just... come back?
HK-47: Conjecture: There may be hidden programming that awaits certain conditions to reactivate my memory core, master... but there is no way to know.","HK-47: Đáp: Ngài có thể thử phục hồi một phần ký ức đã bị xóa của ta, chủ nhân, nhưng cần phải có kỹ năng sửa chữa nhất định.
HK-47: Tuy nhiên, tốt nhất là không nên can thiệp vào các chức năng sâu hơn của bộ nhớ lõi của ta.
HK-47: Phỏng đoán: Có khả năng một số kích thích bên ngoài có thể dẫn đến việc bộ nhớ lõi được kích hoạt lại... nhưng ta không biết chương trình nào có thể làm được điều đó.
Người chơi: Vậy ngươi đang nói là ký ức của ngươi có thể... tự quay trở lại?
HK-47: Phỏng đoán: Có thể có một số lập trình ẩn đang chờ đợi những điều kiện nhất định để kích hoạt lại bộ nhớ lõi của ta, chủ nhân... nhưng không có cách nào để biết được.
"
220,"Wookiee: Freyyr is returned to us! The madness of Chuundar will be undone. It is a great day, and I'm told it is becasue of you, <FullName>.
Wookiee: And you, Zaalbar, you fought for us even when shunned. All of Rwookrrorro is grateful, and also shamed for the way you were treated.
Zaalbar: I am proud of today. Yesterday is forgotten.
Player: I need to ask you some questions.
Wookiee: I will answer if I can.","Wookiee: Freyyr đã trở lại với chúng ta! Sự điên cuồng của Chuundar sẽ bị xóa bỏ. Đây là một ngày trọng đại, và ta được biết đó là nhờ ngươi, <FullName>.
Wookiee: Và ngươi nữa, Zaalbar, ngươi đã chiến đấu vì chúng ta ngay cả khi bị ruồng bỏ. Toàn bộ Rwookrrorro đều biết ơn, và cũng xấu hổ vì cách ngươi đã bị đối xử.
Zaalbar: Hôm nay ta rất tự hào. Chuyện hôm qua hãy quên đi.
Người chơi: Ta cần hỏi ngươi vài câu.
Wookiee: Ta sẽ trả lời nếu có thể.
"
221,"Yuthura Ban: Ahhh. How very clever of him. Normally you would face some other student in the tomb, preferably one of the failed ones.
Yuthura Ban: Obviously Uthar has decided to get rid of me. But why...? Did you say something to him?
Player: Yes, I did.
Yuthura Ban: What?! You fool! While I respect your attempt to play both sides of the fence, you are playing a dangerous game.
Yuthura Ban: If you think Uthar will truly be so grateful to you for double-crossing me, think again. Your only chance lies with me.","Yuthura Ban: A... Khá khen cho hắn. Bình thường ngươi sẽ phải đối mặt với một học viên khác trong lăng mộ, tốt nhất là một kẻ thất bại.
Yuthura Ban: Rõ ràng Uthar đã quyết định thủ tiêu ta. Nhưng tại sao...? Ngươi đã nói gì với hắn?
Người chơi: Phải, ta đã nói.
Yuthura Ban: Cái gì?! Đồ ngốc! Ta tôn trọng việc ngươi cố gắng chơi cả hai phe, nhưng ngươi đang chơi một trò rất nguy hiểm đấy.
Yuthura Ban: Nếu ngươi nghĩ Uthar sẽ thực sự biết ơn ngươi vì đã phản bội ta, thì nên suy nghĩ lại đi. Cơ hội duy nhất của ngươi là ở ta.
"
222,"Lurze Kesh: Wait a minute... don't you work for Davik? Just how is it you happen to be flying the Ebon Hawk, anyway?
Player: Davik's dead, I presume. I stole the Ebon Hawk from him.
Lurze Kesh: Well, when a planet explodes, you've got to expect a few changes. Davik's dead, hey? Maybe you can still help me with something.
Lurze Kesh: We had arranged for several kilograms of spice to be shipped to us here aboard the Ebon Hawk. Perhaps Davik left it on board?
Lurze Kesh: I suspect if it is, it would be in the container we gave him. Locked and requiring a code. Might you have seen such a thing, human?","Lurze Kesh: Khoan đã... chẳng phải ngươi làm việc cho Davik sao? Rốt cuộc thì làm thế nào mà ngươi lại lái được con Ebon Hawk này?
Người chơi: Davik chết rồi, ta đoán vậy. Ta đã trộm con Ebon Hawk từ hắn.
Lurze Kesh: Chà, khi một hành tinh nổ tung, ngươi phải chấp nhận một vài thay đổi thôi. Davik chết rồi, hả? Có lẽ ngươi vẫn có thể giúp ta một việc.
Lurze Kesh: Chúng ta đã sắp xếp để vận chuyển vài kilogam spice đến đây trên con Ebon Hawk. Có lẽ Davik đã để nó trên tàu?
Lurze Kesh: Ta nghi ngờ nếu nó ở đó, nó sẽ nằm trong container mà chúng ta đã đưa cho hắn. Bị khóa và cần một mã số. Ngươi có thấy thứ gì như vậy không, con người?
"
223,"Player: Whoa, guess I touched a nerve there, huh?
Bastila: Touched a nerve, no. Getting on my nerves, most definitely. I suppose this is what you men consider being witty. *sigh*
Bastila: Now, are you going to answer my questions? Or would you rather just keep annoying me?
Player: Okay, I'll answer a few questions.
Bastila: Don't worry, these are simple questions. Nothing too intrusive. First, what kind of background do you have?","Người chơi: Ồ, hình như tôi chạm vào nỗi đau của cô rồi nhỉ?
Bastila: Chạm vào nỗi đau? Không. Làm tôi bực mình thì đúng hơn. Chắc đây là cái mà các anh cho là dí dỏm. *thở dài*
Bastila: Giờ thì anh trả lời câu hỏi của tôi chứ? Hay là anh thích chọc tức tôi hơn?
Người chơi: Được rồi, tôi sẽ trả lời vài câu hỏi.
Bastila: Đừng lo, đây chỉ là những câu hỏi đơn giản thôi. Không có gì quá riêng tư đâu. Đầu tiên, anh có xuất thân như thế nào?
"
224,"Matrik: I've already thought of that. I even came up with a plan of how to do it. But I can't pull it off while I'm holed up in here.
Player: Tell me your plan and I might help you out.
Matrik: The trick is getting Davik to buy it when there's no body found at the scene. If it looks like I died in a massive explosion, he won't be suspicious when my corpse never turns up.
Matrik: If I had an accomplice go back and tell Davik that they were the one who set off the explosion to eliminate me, I think I'd be home free.
Matrik: I have some demolitions experience from my own days in the Exchange so I could set it all up. But I'd need to get my hands on a permacrete detonator.","Matrik: Ta đã nghĩ đến chuyện đó rồi. Ta thậm chí còn nghĩ ra cả kế hoạch thực hiện nữa. Nhưng ta không thể làm được nếu cứ mắc kẹt ở đây.
Người chơi: Nói cho ta nghe kế hoạch của ngươi, có lẽ ta sẽ giúp.
Matrik: Mấu chốt là phải khiến Davik tin rằng ta đã chết, dù không có xác tại hiện trường. Nếu mọi chuyện trông như ta đã chết trong một vụ nổ lớn, hắn sẽ không nghi ngờ nếu xác ta không bao giờ được tìm thấy.
Matrik: Nếu có một đồng phạm quay lại và nói với Davik rằng chính họ đã gây ra vụ nổ để thủ tiêu ta, ta nghĩ ta sẽ thoát nạn.
Matrik: Ta có chút kinh nghiệm về chất nổ từ những ngày còn làm việc cho Tổ Chức, nên ta có thể chuẩn bị mọi thứ. Nhưng ta cần phải kiếm được một kíp nổ permacrete.
"
225,"Intelligence Officer: So you're the one Roland has got to help us interrogate this prisoner. I hope your Jedi powers will come in useful, this one has been most resistant.
Intelligence Officer: He's a Sith spy we picked up a little while ago snooping around outside trying to get in. We thought he was suspicious and brought him inside when the Selkath weren't looking.
Intelligence Officer: But it seems the Sith have done a pretty good job of conditioning this guy, and we haven't been able to break him yet.
Player: What did they do to him?
Intelligence Officer: The Sith protect their really important spies with some sort of mental Force feedback system. They can turn their minds in on themselves so Force compulsions won't affect them.","Sĩ quan tình báo: Vậy ngươi là người mà Roland tìm đến để giúp chúng ta thẩm vấn tên tù nhân này. Hy vọng năng lực Jedi của ngươi sẽ hữu dụng, hắn ta rất cứng đầu.

Sĩ quan tình báo: Hắn là một gián điệp Sith mà chúng ta bắt được không lâu trước đây khi đang lén lút bên ngoài, cố gắng xâm nhập. Chúng ta thấy hắn khả nghi và đã đưa hắn vào trong khi người Selkath không để ý.

Sĩ quan tình báo: Nhưng có vẻ Sith đã huấn luyện tên này rất kỹ, và chúng ta vẫn chưa thể khuất phục được hắn.

Người chơi: Chúng đã làm gì hắn?

Sĩ quan tình báo: Sith bảo vệ những gián điệp thực sự quan trọng của chúng bằng một hệ thống phản hồi Thần Lực tinh thần nào đó. Chúng có thể hướng tâm trí của chúng vào bên trong, khiến cho những cưỡng ép Thần Lực không thể ảnh hưởng đến chúng.
"
226,"Player: And I am Darth Revan! You will listen to me, Chuundar.
Chuundar: You expect me to believe that, <FullName>? Even here on Kashyyyk we have heard the tale of how the Lord of the Sith was killed by the Jedi.
Player: [Persuade] I wasn't killed, I was only captured. Now Revan has returned - and you don't want to get on my bad side!
Chuundar: [Success] There is something strange about you... a darkness I can smell in your scent. Maybe you are one of the Sith. Maybe you are even Darth Revan, as you claim.
Chuundar: But what do I care about Sith and Jedi? Czerka are the only outsiders here on Kashyyyk. And the mighty Chuundar does not bow down, even to them!","Người chơi: Và ta là Darth Revan! Ngươi phải nghe theo ta, Chuundar.

Chuundar: Ngươi nghĩ ta sẽ tin điều đó sao, <FullName>? Ngay cả ở Kashyyyk này, chúng ta cũng đã nghe câu chuyện về việc Chúa tể Sith bị Jedi tiêu diệt.

Người chơi: [Thuyết phục] Ta không bị giết, ta chỉ bị bắt thôi. Giờ Revan đã trở lại - và ngươi không muốn chọc giận ta đâu!

Chuundar: [Thành công] Có gì đó kỳ lạ ở ngươi... một bóng tối ta có thể ngửi thấy trong mùi hương của ngươi. Có lẽ ngươi là một trong những Sith. Có lẽ ngươi thậm chí là Darth Revan, như ngươi tuyên bố.

Chuundar: Nhưng ta quan tâm gì đến Sith và Jedi? Czerka là những kẻ ngoại tộc duy nhất ở Kashyyyk này. Và Chuundar hùng mạnh không cúi đầu, ngay cả trước chúng!
"
227,"Canderous: I still remember that final battle in the skies above Malachor V. The two fleets filling the space around it, outshining the stars...
Player: But you eventually lost.
Canderous: Yeah, we lost. But there is no shame in it. We lost to the greatest single warrior the Republic has ever known.
Canderous: It was not your ships or your men or your vaunted 'fight for freedom' that won this, the final battle of the war.
Canderous: It was by the actions of one person, the Jedi Revan, that you prevailed.","Canderous: Ta vẫn còn nhớ trận chiến cuối cùng trên bầu trời Malachor V. Hai hạm đội lấp đầy không gian, chói lọi hơn cả những vì sao...
Người chơi: Nhưng cuối cùng các ông đã thua.
Canderous: Ừ, chúng ta đã thua. Nhưng không có gì phải hổ thẹn cả. Chúng ta thua người chiến binh vĩ đại nhất mà Cộng hòa từng biết đến.
Canderous: Không phải tàu bè, binh lính hay cái gọi là 'chiến đấu vì tự do' của các ngươi đã giành chiến thắng trong trận chiến cuối cùng này.
Canderous: Chính hành động của một người, Jedi Revan, đã giúp các ngươi thắng thế.
"
228,"Player: My loyalty is as true as Carth's!
Saul Karath: It is time to put your loyalty to the test. I doubt torturing you will gain me your true cooperation. Your will is too strong to be broken that way.
Saul Karath: However, even the strongest of heroes has trouble watching those they care about suffering.
Saul Karath: The interrogation will begin now. Each time you refuse to answer or give me a false answer, Bastila will suffer.
Player: Don't hurt her, I beg you.","Người chơi: Sự trung thành của tôi cũng thật lòng như Carth!
Saul Karath: Đã đến lúc kiểm chứng lòng trung thành của ngươi rồi. Ta nghi ngờ việc tra tấn ngươi sẽ khiến ngươi hợp tác thật lòng đấy. Ý chí của ngươi quá mạnh để có thể bị bẻ gãy bằng cách đó.
Saul Karath: Tuy nhiên, ngay cả những anh hùng mạnh mẽ nhất cũng khó mà nhìn những người họ quan tâm phải chịu đựng.
Saul Karath: Cuộc thẩm vấn sẽ bắt đầu ngay bây giờ. Mỗi lần ngươi từ chối trả lời hoặc đưa ra câu trả lời sai, Bastila sẽ phải chịu đựng.
Người chơi: Đừng làm hại cô ấy, tôi cầu xin ông.
"
229,"Player: Why were you out here?
Rickard Lusoff: I told ya already, didn't I? Was hunting some iriaz. Haven't seen many in the area recently, what with those kath hounds acting up, but they're still around.
Rickard Lusoff: Was in my blind a little south of here when I spotted one, like I said before. I shot and POW!, it went down. But when I come over here, there's Handon standing over the body and the iriaz was gone!
Rickard Lusoff: Now, I didn't have nothing to do with this, so can I go now?
Player: Not just yet.","Người chơi: Sao ông lại ở đây?

Rickard Lusoff: Tôi nói rồi mà, phải không? Tôi đi săn iriaz. Dạo này khu này ít thấy chúng, chắc tại lũ kath hound quậy phá, nhưng chúng vẫn còn quanh đây.

Rickard Lusoff: Tôi đang ở chỗ ẩn nấp phía nam đây một chút thì thấy một con, như tôi đã nói. Tôi bắn, đoàng!, nó gục xuống. Nhưng khi tôi đến chỗ đó thì thấy Handon đứng trên xác nó, còn con iriaz thì biến mất!

Rickard Lusoff: Tôi không liên quan gì đến chuyện này hết, giờ tôi đi được chưa?

Người chơi: Chưa được.
"
230,"HK-47: Answer: No, master. You never did make me privy to any of the Star Forge's secrets.
Player: What can you tell me of Malak?
HK-47: Commentary: Your former pupil is efficient and brutal, even for an organic. I rather liked him when you first introduced me to him.
HK-47: If I had known what he would do to you, master, I would have gladly removed his entrails right then!
Player: So... why the 'meatbag' references?","HK-47: Trả lời: Thưa chủ nhân, không. Ngài chưa từng cho phép tôi biết bất kỳ bí mật nào về Star Forge.

Người chơi: Ngươi có thể kể gì về Malak?

HK-47: Nhận xét: Đồ đệ cũ của ngài rất hiệu quả và tàn bạo, ngay cả so với một sinh vật hữu cơ. Tôi khá thích hắn khi ngài lần đầu giới thiệu hắn với tôi.

HK-47: Nếu tôi biết hắn sẽ làm gì ngài, thưa chủ nhân, tôi đã vui vẻ moi ruột hắn ngay lúc đó!

Người chơi: Vậy... tại sao lại gọi là 'bao thịt'?
"
231,"Judge Naleshekan: I find that highly unlikely, Arbiter. The Sith have no need of such deception. The facts speak clear.
Judge Jhosa: But the Sith have been known for violence, deception, and murder before.
Judge Shelkar: That is also true. Is there another point you would make?
Player: My arguments are complete.
Judge Shelkar: Then the court will now deliberate amongst ourselves.","Thẩm Phán Naleshekan: Ta thấy điều đó khó xảy ra đấy, Pháp Quan. Sith không cần đến những trò dối trá như vậy. Sự thật đã quá rõ ràng rồi.
Thẩm Phán Jhosa: Nhưng Sith đã nổi tiếng với bạo lực, dối trá và giết người từ trước đến nay.
Thẩm Phán Shelkar: Điều đó cũng đúng. Ngươi còn điểm nào khác muốn trình bày không?
Người chơi: Phần biện hộ của ta đã hoàn tất.
Thẩm Phán Shelkar: Vậy tòa sẽ nghị án.
"
232,"Republic Soldier: Yeah, what do you...? Oh, I apologize Master Jedi, I should not have been rude.
Player: It is alright.
Republic Soldier: No really, I should apologize. I should try to control myself... as you Jedi do.
Republic Soldier: Is there anything I can help you with?
Player: Why do the Sith upset you so much?","Lính Cộng Hòa: Ừ, ngươi muốn gì...? Ồ, tôi xin lỗi, thưa Đại sư Jedi, đáng lẽ tôi không nên thô lỗ như vậy.
Người chơi: Không sao đâu.
Lính Cộng Hòa: Không, thật đấy, tôi nên xin lỗi. Tôi nên cố gắng kiềm chế bản thân... như các Jedi vẫn làm.
Lính Cộng Hòa: Có gì tôi có thể giúp ngài không?
Người chơi: Tại sao Sith lại khiến anh khó chịu đến vậy?
"
233,"Player: Are there any pro racers here?
Motta the Hutt: There aren't a lot of pro racers *anywhere* with Taris gone. I'm going to try and build up one or two of my own.
Motta the Hutt: But, I suppose there are a couple of pros here. Some ""has-been"" and ""never-were"" types. That sort of thing.
Motta the Hutt: Zoriis Bafka is the best of the lot, outside my local champ Nico. Most racers in her league never stop here.
Player: Let's go back to my other questions.","Người chơi: Ở đây có tay đua chuyên nghiệp nào không?
Motta the Hutt: Từ khi Taris bị phá hủy thì ở *bất cứ đâu* cũng chẳng còn mấy tay đua chuyên nghiệp. Ta định tự mình gây dựng một vài người.
Motta the Hutt: Nhưng mà, ta đoán ở đây cũng có một vài tay chuyên nghiệp. Loại ""hết thời"" với ""chẳng bao giờ thành"" ấy. Kiểu kiểu thế.
Motta the Hutt: Zoriis Bafka là người giỏi nhất đám đó, ngoài Nico vô địch giải địa phương của ta. Đa số tay đua cùng đẳng cấp với ả ta chẳng bao giờ dừng chân ở đây đâu.
Người chơi: Quay lại mấy câu hỏi trước của tôi đi.
"
234,"Carth: Why did you do that?! It's not like we're badly in need of credits, for crying out loud.
Bastila: This is beneath even you, stealing from a helpless woman. How could you?!
Juhani: You should not act this way. You are treading a dangerous path I fear.
Jolee: My, my. You should be proud of yourself, outwitting her like that.
Cand: Back off, old man. I thought you were the non-involved type, remember?","Carth: Sao ngươi lại làm vậy?! Đâu phải chúng ta đang thiếu tiền đến mức đó đâu, trời ạ.
Bastila: Ngay cả ngươi cũng làm chuyện hèn hạ này, ăn cắp của một người phụ nữ không có khả năng tự vệ. Sao ngươi có thể?!
Juhani: Ngươi không nên hành động như vậy. Ta e rằng ngươi đang đi trên một con đường nguy hiểm.
Jolee: Chà, chà. Ngươi nên tự hào về bản thân mình vì đã qua mặt được bà ta như vậy.
Cand: Tránh ra, lão già. Ta tưởng ông là kiểu người không can dự vào chuyện người khác chứ, nhớ không?
"
235,"Sarna: Okay, you've got a deal. The trick is to get you the uniforms without the Sith knowing I gave them to you. But I've got a plan.
Sarna: I'm going to a party with some of the other Sith soldiers tonight. You show up and I'll make sure everyone else gets good and drunk. When we pass out you can take our uniforms.
Player: Won't you get in trouble if I steal your uniform?
Sarna: I'll probably get a reprimand for not locking it up, but that's about it. Then, in another month I'll resign and retire with all those credits you gave me.
Sarna: Here - I'll add the address of the party to your datapad. Show up there later. To be on the safe side we shouldn't speak again before or after the party.","Sarna: Được thôi, coi như xong nhé. Vấn đề là làm sao đưa được mấy bộ quân phục này cho cậu mà không để Sith biết tôi đưa. Nhưng tôi có kế hoạch rồi.
Sarna: Tối nay tôi sẽ đi dự tiệc với mấy tên lính Sith khác. Cậu cứ đến đó, tôi sẽ chuốc cho bọn nó say bí tỉ. Lúc bọn nó lăn ra thì cậu cứ lấy quân phục.
Người chơi: Nếu tôi lấy trộm quân phục của cô, cô sẽ không gặp rắc rối chứ?
Sarna: Chắc tôi chỉ bị khiển trách vì không khóa kỹ thôi, không có gì hơn đâu. Rồi tháng sau tôi sẽ xin từ chức và nghỉ hưu với đống tiền cậu đưa.
Sarna: Đây - tôi sẽ thêm địa chỉ bữa tiệc vào datapad của cậu. Lát nữa cứ đến đó. Để chắc ăn thì trước và sau bữa tiệc chúng ta không nên nói chuyện nữa.
"
236,"Player: Is there no cure?
Zelka021: There is no antidote for the disease, though I heard the Republic scientists at the military base here on Taris were close to perfecting a cure. Then the Sith arrived.
Zelka021: They overran the military base and now they refuse to allow anyone access to the laboratories inside. The Sith are keeping all the serum for the patrols they send into the Undercity.
Zelka021: If I could just get my hands on a sample of that serum the rakghoul disease could be wiped from the face of Taris forever. But I don't see how that's going to happen.
Player: Maybe I could find a way to get my hands on that serum for you.","Người chơi: Không có cách chữa trị sao?
Zelka021: Không có thuốc giải cho căn bệnh này, mặc dù tôi nghe nói các nhà khoa học Cộng hòa tại căn cứ quân sự ở Taris này đã gần hoàn thiện một phương pháp chữa trị. Nhưng rồi Sith xuất hiện.
Zelka021: Chúng tràn vào căn cứ quân sự và giờ chúng không cho phép bất kỳ ai tiếp cận các phòng thí nghiệm bên trong. Sith đang giữ tất cả huyết thanh cho các đội tuần tra mà chúng cử vào Khu Hạ.
Zelka021: Nếu tôi có thể có được một mẫu huyết thanh đó, bệnh rakghoul có thể bị xóa sổ khỏi Taris mãi mãi. Nhưng tôi không thấy điều đó có thể xảy ra bằng cách nào.
Người chơi: Có lẽ tôi có thể tìm cách lấy được huyết thanh đó cho ông.
"
237,"Conversation owner: But the Genoharadan did not disband. Instead, we vanished into the darkness. Now we carry on our work from the deepest shadows, dispatching the enemies of those who hire us.
Player: Tell me more about the Genoharadan.
Conversation owner: In the first few centuries after Xim was overthrown, the Genoharadan were nothing but hired killers. We were a mere tool to be used by those who were rich and politically ambitious
Conversation owner: But slowly the guild evolved. We began to shape and alter events through our actions. We ceased to be a servant of the political elite; we became a powerful faction in our own right.
Conversation owner: The organizaton of the guild itself also changed at this point. Instead of a single guildmaster, it was decided there would be four Overseers to guide and lead the Genoharadan.","Chủ cuộc trò chuyện: Nhưng Genoharadan không hề giải tán. Thay vào đó, chúng ta biến mất vào bóng tối. Giờ đây chúng ta tiếp tục công việc từ những nơi khuất lấp nhất, tiêu diệt kẻ thù của những kẻ thuê ta.

Người chơi: Hãy kể thêm cho tôi về Genoharadan.

Chủ cuộc trò chuyện: Trong vài thế kỷ đầu sau khi Xim bị lật đổ, Genoharadan chỉ là những kẻ giết thuê. Chúng ta chỉ là một công cụ để những kẻ giàu có và đầy tham vọng chính trị sử dụng.

Chủ cuộc trò chuyện: Nhưng dần dần, hội phát triển. Chúng ta bắt đầu định hình và thay đổi các sự kiện thông qua hành động của mình. Chúng ta không còn là tôi tớ của giới tinh hoa chính trị nữa; chúng ta đã trở thành một thế lực hùng mạnh.

Chủ cuộc trò chuyện: Tổ chức của hội cũng thay đổi vào thời điểm này. Thay vì một người đứng đầu duy nhất, người ta quyết định sẽ có bốn Giám sát viên để dẫn dắt và chỉ đạo Genoharadan.
"
238,"Uthar Wynn: So you return to us with the lightsaber in hand, as I knew you would.
Yuthura Ban: The Force has served you well.
Uthar Wynn: You took a great risk in acquiring the artifact. You used your mind and your power... no peaceful meditation, no pacifism.
Uthar Wynn: Sometimes you must fight in order to achieve. This gives you your passion, this makes you stronger. This is what makes you superior.
Uthar Wynn: That is the lesson we teach with that part of the final test. Do you understand?","Uthar Wynn: Vậy là ngươi đã trở về với thanh lightsaber trong tay, như ta đã biết trước.
Yuthura Ban: Thần Lực đã giúp ngươi rất nhiều.
Uthar Wynn: Ngươi đã mạo hiểm lớn để có được cổ vật này. Ngươi đã dùng trí óc và sức mạnh của mình... không thiền định an bình, không chủ nghĩa hòa bình.
Uthar Wynn: Đôi khi ngươi phải chiến đấu để đạt được mục tiêu. Điều này mang lại cho ngươi nhiệt huyết, điều này khiến ngươi mạnh mẽ hơn. Điều này khiến ngươi vượt trội.
Uthar Wynn: Đó là bài học mà chúng ta dạy trong phần cuối của bài kiểm tra cuối cùng. Ngươi hiểu chứ?
"
239,"Player: Alright. Let's begin.
Rogue Assassin Droid: Very good. What would you like to shut down first?
Player: Cognitive Systems
Rogue Assassin Droid: (zzzt!) All systems reset. I am sorry; that is not correct. If you do not re-intialize shut down immediately, I will become violent. Please accept my apologies.
Player: [Repair] Try to re-initialize the shut down sequence.","Người chơi: Được rồi. Bắt đầu thôi.
Droid Sát Thủ Lừa Đảo: Rất tốt. Ngươi muốn tắt hệ thống nào trước?
Người chơi: Hệ thống Nhận thức.
Droid Sát Thủ Lừa Đảo: (zzzt!) Tất cả hệ thống khởi động lại. Ta xin lỗi; câu trả lời không đúng. Nếu ngươi không tái khởi tạo trình tự tắt máy ngay lập tức, ta sẽ trở nên bạo lực. Xin chấp nhận lời xin lỗi của ta.
Người chơi: [Sửa chữa] Thử tái khởi tạo trình tự tắt máy.
"
240,"Dayso Cooh: I suppose you could take them off of the warrior raiders in the Dune Sea, but there's no way I'd survive anything like that.
Dayso Cooh: Plus you would have to explain why you killed their warriors if you are trying to make peace... but I suppose there is no other way.
Player: Maybe I'll look into it.
Dayso Cooh: Sure, that's what Czerka Corporation keeps saying, and then they just start shooting again. The fighting won't stop until they are all dead.
Dayso Cooh: Or until the Czerka leave. The one is as likely as the other with the way things are going. Bah, what do I know.","Dayso Cooh: Ta đoán ngươi có thể lấy chúng từ bọn cướp chiến binh ở Biển Cát, nhưng ta không đời nào sống sót nổi nếu phải làm vậy.
Dayso Cooh: Thêm nữa, ngươi sẽ phải giải thích tại sao ngươi giết chiến binh của chúng nếu ngươi đang cố gắng làm hòa... nhưng ta cho là không còn cách nào khác.
Người chơi: Có lẽ ta sẽ xem xét việc đó.
Dayso Cooh: Phải, đó là những gì Tập đoàn Czerka luôn nói, và rồi chúng lại bắt đầu bắn giết. Cuộc chiến sẽ không dừng lại cho đến khi chúng chết hết.
Dayso Cooh: Hoặc cho đến khi Czerka rời đi. Điều này cũng có khả năng như điều kia với tình hình hiện tại. Haiz, ta biết gì chứ.
"
